章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
079_范睢蔡泽列传	谷口	谷口	2751	词表匹配	谷口	塞以为固，北有甘泉、谷口，南带泾、渭，右陇、	地名
079_范睢蔡泽列传	千乘	千乘	2779	词表匹配	千乘	，奋击百万，战*车*千乘，利则出攻，不利则入	地名
079_范睢蔡泽列传	霸王	霸王	2861	词表匹配	霸王	=韩=卢而搏蹇兔也，霸王之业可致也，而群臣莫	官职
079_范睢蔡泽列传	十五年	十五年	2881	词表匹配	十五年	臣莫当其位。至今闭关十五年，不敢窥兵於山东者，	时间
079_范睢蔡泽列传	山东	山东	2890	词表匹配	山东	关十五年，不敢窥兵於山东者，是@穰侯@为=秦	地名
079_范睢蔡泽列传	千里	千里	3103	词表匹配	千里	=，破军杀将，再辟地千里，而=齐=尺寸之地无	时间
079_范睢蔡泽列传	文子	文子	3187	词表匹配	文子	此计者乎？’王曰：‘文子为之。’大臣作乱，文	人名
079_范睢蔡泽列传	文子	文子	3198	词表匹配	文子	子为之。’大臣作乱，文子出走。攻=齐=所以大	人名
079_范睢蔡泽列传	五百里	五百里	3291	词表匹配	五百里	昔者=中山=之国地方五百里，=赵=独吞之，功成	时间
079_范睢蔡泽列传	中国	中国	3329	词表匹配	中国	今夫=韩=、=魏=，中国之处而天下之枢也，王	地名
079_范睢蔡泽列传	中国	中国	3347	词表匹配	中国	枢也，王其欲霸，必亲中国以为天下枢，以威=楚	地名
079_范睢蔡泽列传	二岁	二岁	3564	词表匹配	二岁	绾伐=魏=，拔怀。後二岁，拔邢丘。↵↵[16	时间
079_范睢蔡泽列传	邢丘	邢丘	3568	词表匹配	邢丘	=，拔怀。後二岁，拔邢丘。↵↵[16] 客卿	地名
079_范睢蔡泽列传	客卿	客卿	3578	词表匹配	客卿	邢丘。↵↵[16] 客卿@范睢@复说@昭王@	官职
079_范睢蔡泽列传	荥阳	荥阳	3714	词表匹配	荥阳	得无听乎？王下兵而攻荥阳，则巩、成皋之道不通	地名
079_范睢蔡泽列传	成皋	成皋	3720	词表匹配	成皋	下兵而攻荥阳，则巩、成皋之道不通；北断太行之	地名
079_范睢蔡泽列传	太行	太行	3729	词表匹配	太行	、成皋之道不通；北断太行之道，则=上党=之师	地名
079_范睢蔡泽列传	荥阳	荥阳	3750	词表匹配	荥阳	师不下。王一兴兵而攻荥阳，则其国断而为三。夫	地名
079_范睢蔡泽列传	穰侯	穰侯	3812	词表匹配	穰侯	=韩=。↵↵## 逐穰侯拜应侯↵↵[17] 	人名
079_范睢蔡泽列传	应侯	应侯	3815	词表匹配	应侯	。↵↵## 逐穰侯拜应侯↵↵[17] @范睢	官职
079_范睢蔡泽列传	数年	数年	3835	词表匹配	数年	范睢@日益亲，复说用数年矣，因请间说曰：“臣	时间
079_范睢蔡泽列传	山东	山东	3848	词表匹配	山东	，因请间说曰：“臣居山东时，闻=齐=之有@田	地名
079_范睢蔡泽列传	华阳	华阳	3884	词表匹配	华阳	之有太后、@穰侯@、华阳、高陵、泾阳，不闻其	人名
079_范睢蔡泽列传	高陵	高陵	3887	词表匹配	高陵	后、@穰侯@、华阳、高陵、泾阳，不闻其有王也	地名
079_范睢蔡泽列传	泾阳	泾阳	3890	词表匹配	泾阳	穰侯@、华阳、高陵、泾阳，不闻其有王也。夫擅	地名
079_范睢蔡泽列传	华阳	华阳	3940	词表匹配	华阳	，@穰侯@出使不报，华阳、泾阳等击断无讳，高	人名
079_范睢蔡泽列传	泾阳	泾阳	3943	词表匹配	泾阳	侯@出使不报，华阳、泾阳等击断无讳，高陵进退	地名
079_范睢蔡泽列传	高陵	高陵	3951	词表匹配	高陵	阳、泾阳等击断无讳，高陵进退不请。四贵备而国	地名
079_范睢蔡泽列传	社稷	社稷	4089	词表匹配	社稷	结怨於百姓，而祸归於社稷。诗曰‘木实繁者披其	制度
079_范睢蔡泽列传	崔杼	崔杼	4128	词表匹配	崔杼	，尊其臣者卑其主’。崔杼、淖齿管=齐=，射王	人名
079_范睢蔡泽列传	淖齿	淖齿	4131	词表匹配	淖齿	臣者卑其主’。崔杼、淖齿管=齐=，射王股，擢	人名
079_范睢蔡泽列传	李兑	李兑	4157	词表匹配	李兑	之於庙梁，宿昔而死。李兑管=赵=，囚主父於沙	人名
079_范睢蔡泽列传	主父偃	主父	4165	词表匹配	主父	死。李兑管=赵=，囚主父於沙丘，百日而饿死。	人名
079_范睢蔡泽列传	沙丘	沙丘	4168	词表匹配	沙丘	兑管=赵=，囚主父於沙丘，百日而饿死。今臣闻	地名
079_范睢蔡泽列传	百日	百日	4171	词表匹配	百日	赵=，囚主父於沙丘，百日而饿死。今臣闻=秦=	时间
079_范睢蔡泽列传	高陵	高陵	4193	词表匹配	高陵	太后、@穰侯@用事，高陵、华阳、泾阳佐之，卒	地名
079_范睢蔡泽列传	华阳	华阳	4196	词表匹配	华阳	@穰侯@用事，高陵、华阳、泾阳佐之，卒无=秦	人名
079_范睢蔡泽列传	泾阳	泾阳	4199	词表匹配	泾阳	@用事，高陵、华阳、泾阳佐之，卒无=秦=王，	地名
079_范睢蔡泽列传	淖齿	淖齿	4213	词表匹配	淖齿	，卒无=秦=王，此亦淖齿、李兑之类也。且夫三	人名
079_范睢蔡泽列传	李兑	李兑	4216	词表匹配	李兑	=秦=王，此亦淖齿、李兑之类也。且夫三=代=	人名
079_范睢蔡泽列传	主计	主计	4277	词表匹配	主计	蔽上，以成其私，不为主计，而主不觉悟，故失其	官职
079_范睢蔡泽列传	无非	无非	4308	词表匹配	无非	诸大吏，下及王左右，无非$相国$之人者。见王	官职
079_范睢蔡泽列传	万世	万世	4331	词表匹配	万世	立於朝，臣窃为王恐，万世之後，有=秦国=者非	时间
079_范睢蔡泽列传	王子	王子	4343	词表匹配	王子	之後，有=秦国=者非王子孙也。”@昭王@闻之	人名
079_范睢蔡泽列传	高陵	高陵	4376	词表匹配	高陵	废太后，逐@穰侯@、高陵、华阳、泾阳君於关外	地名
079_范睢蔡泽列传	华阳	华阳	4379	词表匹配	华阳	，逐@穰侯@、高陵、华阳、泾阳君於关外。=秦	人名
079_范睢蔡泽列传	泾阳君	泾阳君	4382	词表匹配	泾阳君	穰侯@、高陵、华阳、泾阳君於关外。=秦=王乃拜	人名
079_范睢蔡泽列传	关外	关外	4386	词表匹配	关外	高陵、华阳、泾阳君於关外。=秦=王乃拜@范睢	地名
079_范睢蔡泽列传	千乘	千乘	4430	词表匹配	千乘	县官给*车*牛以徙，千乘有馀。到关，关阅其宝	地名
079_范睢蔡泽列传	宝器	宝器	4441	词表匹配	宝器	乘有馀。到关，关阅其宝器，宝器珍怪多於王室。	器物
079_范睢蔡泽列传	宝器	宝器	4444	词表匹配	宝器	。到关，关阅其宝器，宝器珍怪多於王室。↵↵[	器物
079_范睢蔡泽列传	应侯	应侯	4473	词表匹配	应侯	封@范睢@以应，号为应侯。当是时，@秦昭王@	官职
079_范睢蔡泽列传	四十一年	四十一年	4485	词表匹配	四十一年	。当是时，@秦昭王@四十一年也。↵↵## 辱须贾	时间
079_范睢蔡泽列传	须贾	须贾	4497	词表匹配	须贾	一年也。↵↵## 辱须贾报魏齐↵↵[19] 	人名
079_范睢蔡泽列传	魏齐	魏齐	4500	词表匹配	魏齐	。↵↵## 辱须贾报魏齐↵↵[19] @范睢	人名
079_范睢蔡泽列传	前日	前日	4655	词表匹配	前日	邪？”曰：“不也。睢前日得过於=魏=相，故亡	时间
079_范睢蔡泽列传	张君	张君	4752	词表匹配	张君	@因问曰：“=秦=相张君，公知之乎？吾闻幸於	人名
079_范睢蔡泽列传	张君	张君	4783	词表匹配	张君	相君。今吾事之去留在张君。孺子岂有客习於相君	人名
079_范睢蔡泽列传	晏孺子	孺子	4786	词表匹配	孺子	今吾事之去留在张君。孺子岂有客习於相君者哉？	人名
079_范睢蔡泽列传	张君	张君	4825	词表匹配	张君	亦得谒，睢请为见君於张君。”@须贾@曰：“吾	人名
079_范睢蔡泽列传	相府	相府	4923	词表匹配	相府	须贾@御之，入=秦=相府。府中望见，有识者皆	官职
079_范睢蔡泽列传	张君	张君	5037	词表匹配	张君	。”门下曰：“乃吾相张君也。”@须贾@大惊，	人名
079_范睢蔡泽列传	汤镬	汤镬	5131	词表匹配	汤镬	敢复与天下之事。贾有汤镬之罪，请自屏於~胡~	器物
079_范睢蔡泽列传	千户	千户	5231	词表匹配	千户	，=楚=王封之以荆五千户，包胥辞不受，为丘墓	时间
079_范睢蔡泽列传	一日	一日	5553	词表匹配	一日	柰何者亦三。宫*车*一日晏驾，是事之不可知者	时间
079_范睢蔡泽列传	一日	一日	5607	词表匹配	一日	可知者三也。宫*车*一日晏驾，君虽恨於臣，无	时间
079_范睢蔡泽列传	韩列侯	列侯	5718	词表匹配	列侯	。今臣官至於相，爵在列侯，@王稽@之官尚止於	人名
079_范睢蔡泽列传	谒者	谒者	5730	词表匹配	谒者	，@王稽@之官尚止於谒者，非其内臣之意也。”	官职
079_范睢蔡泽列传	三岁	三岁	5760	词表匹配	三岁	@，拜为=河东=守，三岁不上计。又任@郑安平	时间
079_范睢蔡泽列传	二年	二年	5834	词表匹配	二年	] @范睢@相=秦=二年，@秦昭王@之四十二	时间
079_范睢蔡泽列传	四十二年	四十二年	5843	词表匹配	四十二年	=二年，@秦昭王@之四十二年，东伐=韩=少曲、高	时间
079_范睢蔡泽列传	逼赵追杀魏齐	逼赵追杀魏齐	5867	词表匹配	逼赵追杀魏齐	平，拔之。↵↵## 逼赵追杀魏齐案↵↵[24] @秦	event
079_范睢蔡泽列传	十日	十日	5953	词表匹配	十日	过寡人，寡人原与君为十日之饮。”@平原君@畏	时间
079_范睢蔡泽列传	数日	数日	5996	词表匹配	数日	昭王@与@平原君@饮数日，@昭王@谓@平原君	时间
079_范睢蔡泽列传	太公望吕尚	吕尚	6019	词表匹配	吕尚	曰：“昔@周文王@得吕尚以为太公，@齐桓公@	人名
079_范睢蔡泽列传	太公	太公	6023	词表匹配	太公	@周文王@得吕尚以为太公，@齐桓公@得管夷吾	人名
079_范睢蔡泽列传	管夷吾	管夷吾	6032	词表匹配	管夷吾	为太公，@齐桓公@得管夷吾以为仲父，今范君亦寡	人名
079_范睢蔡泽列传	仲父	仲父	6037	词表匹配	仲父	齐桓公@得管夷吾以为仲父，今范君亦寡人之叔父	人名
079_范睢蔡泽列传	孝成王	孝成王	6208	词表匹配	孝成王	王之弟於关。”=赵=孝成王乃发卒围@平原君@家	人名
079_范睢蔡泽列传	黄金	黄金	6386	词表匹配	黄金	王，赐白*璧*一双，黄金百镒；再见，拜为上卿	器物
079_范睢蔡泽列传	上卿	上卿	6396	词表匹配	上卿	黄金百镒；再见，拜为上卿；三见，卒受相*印*	官职
079_范睢蔡泽列传	万户	万户	6410	词表匹配	万户	见，卒受相*印*，封万户侯。当此之时，天下争	时间
079_范睢蔡泽列传	万户	万户	6457	词表匹配	万户	之尊，解相*印*，捐万户侯而间行。急士之穷而	时间
079_范睢蔡泽列传	四十三年	四十三年	6575	词表匹配	四十三年	↵[25] @昭王@四十三年，=秦=攻=韩=汾陉	时间
079_范睢蔡泽列传	河上	河上	6595	词表匹配	河上	韩=汾陉，拔之，因城河上广武。↵↵## 长平	地名
079_范睢蔡泽列传	广武	广武	6597	词表匹配	广武	汾陉，拔之，因城河上广武。↵↵## 长平反间	地名
079_范睢蔡泽列传	长平	长平	6605	词表匹配	长平	河上广武。↵↵## 长平反间失良将↵↵[26	地名
079_范睢蔡泽列传	五年	五年	6620	词表匹配	五年	良将↵↵[26] 後五年，@昭王@用应侯谋，	时间
079_范睢蔡泽列传	应侯	应侯	6628	词表匹配	应侯	 後五年，@昭王@用应侯谋，纵反间卖=赵=，	官职
079_范睢蔡泽列传	廉颇	廉颇	6656	词表匹配	廉颇	，令*马*服子=代=廉颇将。=秦=大破=赵=	人名
079_范睢蔡泽列传	白起	武安君	6684	词表匹配	武安君	遂围=邯郸=。已而与武安君@白起@有隙，言而杀	人名
079_范睢蔡泽列传	万人	万人	6729	词表匹配	万人	赵=所围，急，以兵二万人降=赵=。应侯席请	时间
079_范睢蔡泽列传	应侯	应侯	6736	词表匹配	应侯	以兵二万人降=赵=。应侯席请罪。=秦=之法	官职
079_范睢蔡泽列传	应侯	应侯	6767	词表匹配	应侯	，各以其罪罪之。於是应侯罪当收三族。@秦昭王	官职
079_范睢蔡泽列传	应侯	应侯	6782	词表匹配	应侯	三族。@秦昭王@恐伤应侯之意，乃下令国中：“	官职
079_范睢蔡泽列传	应侯	应侯	6819	词表匹配	应侯	之。”而加赐$相国$应侯食物日益厚，以顺適其	官职
079_范睢蔡泽列传	二岁	二岁	6834	词表匹配	二岁	益厚，以顺適其意。後二岁，@王稽@为=河东=	时间
079_范睢蔡泽列传	应侯	应侯	6858	词表匹配	应侯	与诸侯通，坐法诛。而应侯日益以不怿。↵↵[2	官职
079_范睢蔡泽列传	应侯	应侯	6882	词表匹配	应侯	 @昭王@临朝叹息，应侯进曰：“臣闻‘主忧臣	官职
079_范睢蔡泽列传	白起	武安君	6993	词表匹配	武安君	素具，不可以应卒，今武安君既死，而@郑安平@等	人名
079_范睢蔡泽列传	应侯	应侯	7028	词表匹配	应侯	吾是以忧。”欲以激励应侯。应侯惧，不知所出。	官职
079_范睢蔡泽列传	应侯	应侯	7031	词表匹配	应侯	忧。”欲以激励应侯。应侯惧，不知所出。@蔡泽	官职
079_范睢蔡泽列传	蔡泽	蔡泽	7059	词表匹配	蔡泽	=秦=也。↵↵## 蔡泽劝退范应侯↵↵[28	人名
079_范睢蔡泽列传	应侯	应侯	7064	词表匹配	应侯	↵↵## 蔡泽劝退范应侯↵↵[28] @蔡泽	官职
079_范睢蔡泽列传	李兑	李兑	7112	词表匹配	李兑	相，曰：“吾闻先生相李兑，曰‘百日之内持国秉	人名
079_范睢蔡泽列传	百日	百日	7117	词表匹配	百日	吾闻先生相李兑，曰‘百日之内持国秉’，有之乎	时间
079_范睢蔡泽列传	十三岁	十三岁	7237	词表匹配	十三岁	生之寿，从今以往者四十三岁。”@蔡泽@笑谢而去	时间
079_范睢蔡泽列传	黄金	黄金	7273	词表匹配	黄金	肥，跃*马*疾驱，怀黄金之*印*，结紫绶於要	器物
079_范睢蔡泽列传	紫绶	紫绶	7281	词表匹配	紫绶	，怀黄金之*印*，结紫绶於要，揖让人主之前，	器物
079_范睢蔡泽列传	四十三年	四十三年	7298	词表匹配	四十三年	人主之前，食肉富贵，四十三年足矣。”去之=赵=，	时间
079_范睢蔡泽列传	应侯	应侯	7332	词表匹配	应侯	=，遇夺釜鬲於涂。闻应侯任@郑安平@、@王稽	官职
079_范睢蔡泽列传	应侯	应侯	7354	词表匹配	应侯	@皆负重罪於=秦=，应侯内惭，@蔡泽@乃西入	官职
079_范睢蔡泽列传	应侯	应侯	7391	词表匹配	应侯	王@，使人宣言以感怒应侯曰：“=燕=客@蔡泽	官职
079_范睢蔡泽列传	应侯	应侯	7437	词表匹配	应侯	必困君而夺君之位。”应侯闻，曰：“五帝三=代	官职
079_范睢蔡泽列传	五帝	五帝	7444	词表匹配	五帝	位。”应侯闻，曰：“五帝三=代=之事，百家之	朝代
079_范睢蔡泽列传	应侯	应侯	7503	词表匹配	应侯	@蔡泽@入，则揖应。应侯固不快，及见之，又倨	官职
079_范睢蔡泽列传	应侯	应侯	7516	词表匹配	应侯	不快，及见之，又倨，应侯因让之曰：“子尝宣言	官职
079_范睢蔡泽列传	应侯	应侯	7551	词表匹配	应侯	乎？”对曰：“然。”应侯曰：“请闻其说。”@	官职
079_范睢蔡泽列传	四时	四时	7579	词表匹配	四时	吁，君何见之晚也！夫四时之序，成功者去。夫人	时间
079_范睢蔡泽列传	夫人	夫人	7589	词表匹配	夫人	四时之序，成功者去。夫人生百体坚彊，手足便利	人名
079_范睢蔡泽列传	应侯	应侯	7619	词表匹配	应侯	智，岂非士之原与？”应侯曰：“然。”@蔡泽@	官职
079_范睢蔡泽列传	应侯	应侯	7677	词表匹配	应侯	，岂不辩智之期与？”应侯曰：“然。”@蔡泽@	官职
079_范睢蔡泽列传	无穷	无穷	7735	词表匹配	无穷	继其统，守其业，传之无穷；名实纯粹，泽流千里	地名
079_范睢蔡泽列传	千里	千里	7745	词表匹配	千里	无穷；名实纯粹，泽流千里，世世称之而无绝，与	时间
079_范睢蔡泽列传	天地	天地	7757	词表匹配	天地	，世世称之而无绝，与天地终始：岂^道德^之*	天文
079_范睢蔡泽列传	应侯	应侯	7784	词表匹配	应侯	所谓吉祥善事者与？”应侯曰：“然。”↵↵[3	官职
079_范睢蔡泽列传	应侯	应侯	7845	词表匹配	应侯	，其卒然亦可原与？”应侯知@蔡泽@之欲困己以	官职
079_范睢蔡泽列传	社稷	社稷	7939	词表匹配	社稷	魏公子@卬，安=秦=社稷，利百姓，卒为=秦=	制度
079_范睢蔡泽列传	千里	千里	7958	词表匹配	千里	=秦=禽将破敌，攘地千里。@吴起@之事悼王也	时间
079_范睢蔡泽列传	周悼王	悼王	7967	词表匹配	悼王	地千里。@吴起@之事悼王也，使私不得害公，谗	人名
079_范睢蔡泽列传	伍子胥	子胥	8201	词表匹配	子胥	@忠而不能存&殷&，子胥智而不能完=吴=，申	人名
079_范睢蔡泽列传	王申生	申生	8212	词表匹配	申生	胥智而不能完=吴=，申生孝而=晋国=乱。是皆	人名
079_范睢蔡泽列传	人臣	人臣	8283	词表匹配	人臣	起@、$大夫$种之为人臣，是也；其君，非也。	官职
079_范睢蔡泽列传	微子启	微子	8328	词表匹配	微子	而後可以立忠成名，是微子不足仁，@孔子@不足	人名
079_范睢蔡泽列传	夫人	夫人	8351	词表匹配	夫人	，@管仲@不足大也。夫人之立功，岂不期於成全	人名
079_范睢蔡泽列传	应侯	应侯	8402	词表匹配	应侯	身全者，下也。”於是应侯称善。↵↵[32] 	官职
079_范睢蔡泽列传	人臣	人臣	8445	词表匹配	人臣	@、$大夫$种，其为人臣尽忠致功则可原矣，闳	官职
079_范睢蔡泽列传	闳夭	闳夭	8456	词表匹配	闳夭	臣尽忠致功则可原矣，闳夭事@文王@，=周=公	人名
079_范睢蔡泽列传	周成王	成王	8469	词表匹配	成王	@文王@，=周=公辅成王也，岂不亦忠圣乎？以	人名
079_范睢蔡泽列传	闳夭	闳夭	8506	词表匹配	闳夭	$大夫$种其可原孰与闳夭、=周=公哉？”应侯	人名
079_范睢蔡泽列传	应侯	应侯	8516	词表匹配	应侯	闳夭、=周=公哉？”应侯曰：“=商=君、@吴	官职
079_范睢蔡泽列传	功臣	功臣	8578	词表匹配	功臣	道之士为胶漆，义不倍功臣，孰与@秦孝公@、=	官职
079_范睢蔡泽列传	周悼王	悼王	8592	词表匹配	悼王	与@秦孝公@、=楚=悼王、=越=王乎？”应侯	人名
079_范睢蔡泽列传	应侯	应侯	8602	词表匹配	应侯	悼王、=越=王乎？”应侯曰：“未知何如也。”	官职
079_范睢蔡泽列传	周悼王	悼王	8638	词表匹配	悼王	过@秦孝公@、=楚=悼王、=越=王，君之设智	人名
079_范睢蔡泽列传	社稷	社稷	8685	词表匹配	社稷	，富国足家，彊主，尊社稷，显宗庙，天下莫敢欺	制度
079_范睢蔡泽列传	宗庙	宗庙	8689	词表匹配	宗庙	家，彊主，尊社稷，显宗庙，天下莫敢欺犯其主，	制度
079_范睢蔡泽列传	应侯	应侯	8745	词表匹配	应侯	起@、$大夫$种？”应侯曰：“不若。”@蔡泽	官职
079_范睢蔡泽列传	周悼王	悼王	8778	词表匹配	悼王	忘旧故不若@孝公@、悼王、句践，而君之功绩爱	人名
079_范睢蔡泽列传	越王勾践	句践	8781	词表匹配	句践	不若@孝公@、悼王、句践，而君之功绩爱信亲幸	人名
079_范睢蔡泽列传	日中	日中	8853	词表匹配	日中	，窃为君危之。语曰‘日中则移，月满则亏’。物	时间
079_范睢蔡泽列传	天地	天地	8869	词表匹配	天地	满则亏’。物盛则衰，天地之常数也。进退盈缩，	天文
079_范睢蔡泽列传	飞龙	飞龙	8912	词表匹配	飞龙	无道则隐’。圣人曰‘飞龙在天，利见大人’。‘	器物
079_范睢蔡泽列传	大人	大人	8919	词表匹配	大人	人曰‘飞龙在天，利见大人’。‘不义而富且贵，	官职
079_范睢蔡泽列传	智伯	智伯	9001	词表匹配	智伯	惑於饵也。@苏秦@、智伯之智，非不足以辟辱远	人名
079_范睢蔡泽列传	葵丘之会	葵丘之会	9101	词表匹配	葵丘之会	诸侯，一匡天下，至於葵丘之会，有骄矜之志，畔者九	event
079_范睢蔡泽列传	吴王夫差	王夫差	9120	词表匹配	王夫差	志，畔者九国。=吴=王夫差兵无敌於天下，勇彊以	人名
079_范睢蔡泽列传	太史	太史	9156	词表匹配	太史	杀身亡国。&夏&育、太史噭叱呼骇三军，然而身	人名
