章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
058_梁孝王世家	邹阳	邹阳	929	词表匹配	邹阳	羊〙胜、$公$孙诡、邹阳之属。$公$孙诡多奇	人名
058_梁孝王世家	兵器	兵器	983	词表匹配	兵器	$将军$，=梁=多作兵器弩*弓*矛数十万，而	器物
058_梁孝王世家	数十万	数十万	990	词表匹配	数十万	=多作兵器弩*弓*矛数十万，而府库金*钱*且百	时间
058_梁孝王世家	府库	府库	995	词表匹配	府库	弩*弓*矛数十万，而府库金*钱*且百巨万，珠	器物
058_梁孝王世家	宝器	宝器	1010	词表匹配	宝器	*且百巨万，珠*玉*宝器多於京师。↵↵###	器物
058_梁孝王世家	京师	京师	1014	词表匹配	京师	万，珠*玉*宝器多於京师。↵↵### 储位之	地名
058_梁孝王世家	乘舆	乘舆	1064	词表匹配	乘舆	@景帝@使使持*节*乘舆驷*马*，迎=梁=王	器物
058_梁孝王世家	禽兽	禽兽	1119	词表匹配	禽兽	出则同*车*游猎，射禽兽上林中。=梁=之$侍	器物
058_梁孝王世家	上林	上林	1121	词表匹配	上林	同*车*游猎，射禽兽上林中。=梁=之$侍中$	地名
058_梁孝王世家	天子	天子	1147	词表匹配	天子	、$谒者$著籍引出入天子殿门，与&汉&宦官无	官职
058_梁孝王世家	废栗太子	废栗太子	1174	词表匹配	废栗太子	9] %十一月%，上废栗太子，@窦太后@心欲以孝	event
058_梁孝王世家	袁盎	袁盎	1198	词表匹配	袁盎	$王$为後嗣。大臣及袁盎等有所关说於@景帝@	人名
058_梁孝王世家	公卿	公卿	1256	词表匹配	公卿	国。↵↵### 刺杀公卿↵↵[10] 其%夏	官职
058_梁孝王世家	袁盎	袁盎	1290	词表匹配	袁盎	王为太子。=梁=王怨袁盎及议臣，乃与〘羊〙胜	人名
058_梁孝王世家	袁盎	袁盎	1315	词表匹配	袁盎	$孙诡之属阴使人刺杀袁盎及他议臣十馀人。逐其	人名
058_梁孝王世家	十馀人	十馀人	1321	词表匹配	十馀人	使人刺杀袁盎及他议臣十馀人。逐其贼，未得也。於	时间
058_梁孝王世家	天子	天子	1335	词表匹配	天子	逐其贼，未得也。於是天子意=梁=王，逐贼，果	官职
058_梁孝王世家	二千石	二千石	1403	词表匹配	二千石	王$後宫。$使者$责二千石急，=梁=相轩丘〘豹	官职
058_梁孝王世家	轩丘	轩丘	1412	词表匹配	轩丘	责二千石急，=梁=相轩丘〘豹〙及内史=韩=安	地名
058_梁孝王世家	内史	内史	1418	词表匹配	内史	=梁=相轩丘〘豹〙及内史=韩=安国进谏$王$	地名
058_梁孝王世家	韩安国	安国	1423	词表匹配	安国	丘〘豹〙及内史=韩=安国进谏$王$，$王$乃	人名
058_梁孝王世家	韩安国	安国	1470	词表匹配	安国	梁=王恐，乃使=韩=安国因长$公$主谢罪太后	人名
058_梁孝王世家	斧质	斧质	1608	词表匹配	斧质	忧恐。於是=梁=王伏斧质於阙下，谢罪，然後太	制度
058_梁孝王世家	六日	六日	1747	词表匹配	六日	。%六月%中，病热，六日卒，谥曰孝$王$。↵	时间
058_梁孝王世家	主计	主计	1852	词表匹配	主计	不知所为。与长$公$主计之，乃分=梁=为五国	官职
058_梁孝王世家	分封	分封	1921	词表匹配	分封	五国后嗣↵↵### 分封五国↵↵[14] =	制度
058_梁孝王世家	卫长子	长子	1939	词表匹配	长子	4] =梁=孝$王$长子买为=梁=王，是为共	人名
058_梁孝王世家	济川	济川	1958	词表匹配	济川	是为共$王$；子明为济川$王$；子彭离为济东	地名
058_梁孝王世家	刘彭离	彭离	1965	词表匹配	彭离	子明为济川$王$；子彭离为济东$王$；子定为	人名
058_梁孝王世家	山阳	山阳	1977	词表匹配	山阳	为济东$王$；子定为山阳$王$；子不识为济阴	地名
058_梁孝王世家	程不识	不识	1984	词表匹配	不识	子定为山阳$王$；子不识为济阴$王$。↵↵[	人名
058_梁孝王世家	济阴	济阴	1987	词表匹配	济阴	山阳$王$；子不识为济阴$王$。↵↵[15]	地名
058_梁孝王世家	四十馀	四十馀	2030	词表匹配	四十馀	死，藏府馀*黄金*尚四十馀万斤，他财物称是。↵	时间
058_梁孝王世家	周共王	共王	2052	词表匹配	共王	↵↵[16] =梁=共王%三年%，@景帝@崩	人名
058_梁孝王世家	子襄	子襄	2076	词表匹配	子襄	$王$立%七年%卒，子襄立，是为平$王$。↵	人名
058_梁孝王世家	淮阳	淮阳	2449	词表匹配	淮阳	者，人有辱其父，而与淮阳$太守$客出同*车*	地名
058_梁孝王世家	淮阳	淮阳	2487	词表匹配	淮阳	其仇於*车*上而去。淮阳$太守$怒，以让=梁	地名
058_梁孝王世家	二千石	二千石	2500	词表匹配	二千石	太守$怒，以让=梁=二千石。二千石以下求反甚急	官职
058_梁孝王世家	二千石	二千石	2504	词表匹配	二千石	，以让=梁=二千石。二千石以下求反甚急，执反亲	官职
058_梁孝王世家	见知	见知	2550	词表匹配	见知	樽状。时$丞相$以下见知之，欲以伤=梁=长吏	制度
058_梁孝王世家	长吏	长吏	2560	词表匹配	长吏	见知之，欲以伤=梁=长吏，其书闻天子。天子下	官职
058_梁孝王世家	天子	天子	2566	词表匹配	天子	伤=梁=长吏，其书闻天子。天子下吏验问，有之	官职
058_梁孝王世家	天子	天子	2569	词表匹配	天子	=长吏，其书闻天子。天子下吏验问，有之。$公	官职
058_梁孝王世家	天子	天子	2590	词表匹配	天子	公$卿请废襄为庶人。天子曰：“李太后有淫行，	官职
058_梁孝王世家	济川	济川	2683	词表匹配	济川	王也。↵↵[19] 济川$王$明者，=梁=孝	地名
058_梁孝王世家	济川	济川	2714	词表匹配	济川	@孝景@中%六年%为济川$王$。七岁，坐射杀	地名
058_梁孝王世家	七岁	七岁	2720	词表匹配	七岁	六年%为济川$王$。七岁，坐射杀其$中尉$，	时间
058_梁孝王世家	有司	有司	2735	词表匹配	有司	杀其$中尉$，&汉&有司请诛，天子弗忍诛，废	官职
058_梁孝王世家	天子	天子	2740	词表匹配	天子	$，&汉&有司请诛，天子弗忍诛，废明为庶人。	官职
058_梁孝王世家	房陵	房陵	2753	词表匹配	房陵	忍诛，废明为庶人。迁房陵，地入于&汉&为郡。	地名
058_梁孝王世家	刘彭离	彭离	2777	词表匹配	彭离	[20] 济东$王$彭离者，=梁=孝$王$子	人名
058_梁孝王世家	刘彭离	彭离	2814	词表匹配	彭离	王$。%二十九年%，彭离骄悍，无人君^礼^，	人名
058_梁孝王世家	数十人	数十人	2837	词表匹配	数十人	暮私与其奴、亡命少年数十人行剽杀人，取财物以为	时间
058_梁孝王世家	百馀人	百馀人	2857	词表匹配	百馀人	物以为好。所杀发觉者百馀人，国皆知之，莫敢夜行	时间
058_梁孝王世家	子上	子上	2874	词表匹配	子上	之，莫敢夜行。所杀者子上书言。&汉&有司请诛	人名
058_梁孝王世家	有司	有司	2882	词表匹配	有司	杀者子上书言。&汉&有司请诛，上不忍，废以为	官职
058_梁孝王世家	上庸	上庸	2898	词表匹配	上庸	不忍，废以为庶人，迁上庸，地入于&汉&，为大	地名
058_梁孝王世家	大河	大河	2909	词表匹配	大河	庸，地入于&汉&，为大河郡。↵↵[21] 山	地名
058_梁孝王世家	山阳	山阳	2920	词表匹配	山阳	河郡。↵↵[21] 山阳哀$王$定者，=梁=	地名
058_梁孝王世家	山阳	山阳	2949	词表匹配	山阳	@孝景@中%六年%为山阳$王$。%九年%卒，	地名
058_梁孝王世家	山阳	山阳	2975	词表匹配	山阳	除，地入于&汉&，为山阳郡。↵↵[22] 济	地名
058_梁孝王世家	济阴	济阴	2986	词表匹配	济阴	阳郡。↵↵[22] 济阴哀$王$不识者，=梁	地名
058_梁孝王世家	程不识	不识	2992	词表匹配	不识	22] 济阴哀$王$不识者，=梁=孝$王$子	人名
058_梁孝王世家	济阴	济阴	3016	词表匹配	济阴	@孝景@中%六年%为济阴$王$。一岁卒，无子	地名
058_梁孝王世家	一岁	一岁	3022	词表匹配	一岁	六年%为济阴$王$。一岁卒，无子，国除，地入	时间
058_梁孝王世家	济阴	济阴	3040	词表匹配	济阴	除，地入于&汉&，为济阴郡。↵↵↵## 太史	地名
058_梁孝王世家	司马迁	太史公	3050	词表匹配	太史公	济阴郡。↵↵↵## 太史公曰↵↵> [NOTE	人名
058_梁孝王世家	宫室	宫室	3111	词表匹配	宫室	富，故能植其财货，广宫室，*车*服拟於天子。	制度
058_梁孝王世家	天子	天子	3120	词表匹配	天子	广宫室，*车*服拟於天子。然亦僭矣。↵↵↵#	官职
058_梁孝王世家	褚先生	褚先生	3134	词表匹配	褚先生	亦僭矣。↵↵↵## 褚先生曰↵↵> [NOTE	人名
058_梁孝王世家	万岁	万岁	3304	词表匹配	万岁	景帝@曰：“千%秋%万岁之後传$王$。”太后	时间
058_梁孝王世家	桐叶	桐叶	3405	词表匹配	桐叶	与小弱弟立树下，取一桐叶以与之，曰：“吾用封	器物
058_梁孝王世家	孝经	孝经	3512	词表匹配	孝经	敢有戏言，言必行之。孝经曰：“非^法^不言，	制度
058_梁孝王世家	日久	日久	3567	词表匹配	日久	王上有太后之重，骄蹇日久，数闻@景帝@好言，	时间
058_梁孝王世家	万世	万世	3583	词表匹配	万世	景帝@好言，千%秋%万世之後传$王$，而实不	时间
058_梁孝王世家	天子	天子	3618	词表匹配	天子	又$诸$侯$王$朝见天子，&汉&法凡当四见耳	官职
058_梁孝王世家	朔旦	朔旦	3643	词表匹配	朔旦	，入小见；到%正月%朔旦，奉皮荐璧*玉*贺%	时间
058_梁孝王世家	三日	三日	3665	词表匹配	三日	正月%，^法^见；後三日，为$王$置酒，赐金	时间
058_梁孝王世家	二日	二日	3684	词表匹配	二日	，赐金*钱*财物；後二日，复入小见，辞去。凡	时间
058_梁孝王世家	二十日	二十日	3703	词表匹配	二十日	去。凡留=长安=不过二十日。小见者，=燕=见於	时间
058_梁孝王世家	半岁	半岁	3745	词表匹配	半岁	梁=王西朝，因留，且半岁。入与人主同*辇*，	时间
058_梁孝王世家	十馀岁	十馀岁	3839	词表匹配	十馀岁	$与四$侯$俱朝见，十馀岁一至。今=梁=王常比	时间
058_梁孝王世家	汲黯	汲黯	3899	词表匹配	汲黯	傅$，相忠言之士，如汲黯、=韩=长孺等，敢直	人名
058_梁孝王世家	长孺	长孺	3905	词表匹配	长孺	之士，如汲黯、=韩=长孺等，敢直言极谏，安得	人名
058_梁孝王世家	袁盎	袁盎	4039	词表匹配	袁盎	“诺。”罢酒出，帝召袁盎诸大臣通经术者曰：“	人名
058_梁孝王世家	袁盎	袁盎	4087	词表匹配	袁盎	帝太子。”帝问其状，袁盎等曰：“&殷&道亲亲	人名
058_梁孝王世家	卫长子	长子	4162	词表匹配	长子	敬也，敬其本始，故立长子。&周&道，太子死，	人名
058_梁孝王世家	兄之子	兄之子	4272	词表匹配	兄之子	。弟受国死，复反之与兄之子。弟之子争之，以为我	人名
058_梁孝王世家	袁盎	袁盎	4342	词表匹配	袁盎	。臣请见太后白之。”袁盎等入见太后：“太后言	人名
058_梁孝王世家	袁盎	袁盎	4385	词表匹配	袁盎	曰：“吾复立帝子。”袁盎等以宋宣$公$不立正	人名
058_梁孝王世家	五世	五世	4404	词表匹配	五世	不立正，生祸，祸乱後五世不绝，小不忍害大义状	时间
058_梁孝王世家	出於	出於	4444	词表匹配	出於	国。而=梁=王闻其义出於袁盎诸大臣所，怨望，	人名
058_梁孝王世家	袁盎	袁盎	4446	词表匹配	袁盎	而=梁=王闻其义出於袁盎诸大臣所，怨望，使人	人名
058_梁孝王世家	袁盎	袁盎	4460	词表匹配	袁盎	臣所，怨望，使人来杀袁盎。袁盎顾之曰：“我所	人名
058_梁孝王世家	袁盎	袁盎	4463	词表匹配	袁盎	怨望，使人来杀袁盎。袁盎顾之曰：“我所谓袁$	人名
058_梁孝王世家	十馀人	十馀人	4578	词表匹配	十馀人	独=梁=王所欲杀大臣十馀人，文吏穷本之，谋反端	时间
058_梁孝王世家	司马季主	季主	4646	词表匹配	季主	。於是遣@田叔@、吕季主往治之。此二人皆通经	人名
058_梁孝王世家	二人	二人	4653	词表匹配	二人	@、吕季主往治之。此二人皆通经术，知大^礼^	时间
058_梁孝王世家	袁盎	袁盎	4902	词表匹配	袁盎	羊〙。@窦婴@正议，袁盎劫伤。&汉&穷=梁=	人名
