章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
028_封禅书	祭祀	祭祀	4068	词表匹配	祭祀	者邪？↵↵## 秦国祭祀详制↵↵[28] 昔	礼仪
028_封禅书	天下	天下	4198	词表匹配	天下	不可胜记。及&秦&并天下，令$祠官$所常奉天	思想
028_封禅书	天地	天地	4209	词表匹配	天地	下，令$祠官$所常奉天地名山大川鬼神可得而序	思想
028_封禅书	春秋	春秋	4459	词表匹配	春秋	江=水，祠=蜀=。亦春秋泮涸祷塞，如东方名山	典籍
028_封禅书	祭祀	祭祀	5190	词表匹配	祭祀	於下。↵↵## 汉初祭祀沿革↵↵[39] &	礼仪
028_封禅书	仪礼	仪礼	5481	词表匹配	仪礼	$、$太宰$，如其故仪礼。因令县为公社。下诏	典籍
028_封禅书	天下	天下	5540	词表匹配	天下	↵[41] 後四岁，天下已定，诏$御史$，令	思想
028_封禅书	血食	血食	5788	词表匹配	血食	立@后稷@之祠，至今血食天下。於是@高祖@制	礼仪
028_封禅书	天下	天下	5790	词表匹配	天下	后稷@之祠，至今血食天下。於是@高祖@制诏$	思想
028_封禅书	巡狩	巡狩	6736	词表匹配	巡狩	刺六经中作王制，谋议巡狩^封禅^事。↵↵[5	礼仪
028_封禅书	天下	天下	6895	词表匹配	天下	%十七年%为元年，令天下大酺。↵↵[52] 	思想
028_封禅书	天下	天下	7219	词表匹配	天下	汉&兴已六十馀岁矣，天下艾安，搢绅之属皆望天	思想
028_封禅书	巡狩	巡狩	7289	词表匹配	巡狩	城南=，以朝诸侯。草巡狩^封禅^改历服色事未	礼仪
028_封禅书	黄老	黄老	7310	词表匹配	黄老	未就。会@窦太后@治黄老言，不好儒术，使人微	思想
028_封禅书	春秋	春秋	8105	词表匹配	春秋	^五帝^。古者天子以春秋祭^太一^=东南郊=	典籍
028_封禅书	阴阳	阴阳	8300	词表匹配	阴阳	用牛；武夷君用乾鱼；阴阳使者以一牛"。令$祠	思想
028_封禅书	大赦	大赦	8958	词表匹配	大赦	幸=甘泉=，病良已。大赦，置^寿宫^神君。^	刑法
028_封禅书	封禅	封禅	9154	词表匹配	封禅	↵## 武帝祠太一与封禅准备↵↵[69] 其	礼仪
028_封禅书	天地	天地	9295	词表匹配	天地	祠官$@宽舒@议："天地牲角茧栗。今陛下亲祠	思想
028_封禅书	天下	天下	10019	词表匹配	天下	皋陆，隄繇不息。朕临天下%二十有八年%，天若	思想
028_封禅书	天道	天道	10240	词表匹配	天道	，以示不臣也。而佩"天道"者，且为天子道天神	思想
028_封禅书	天下	天下	10314	词表匹配	天下	见数月，佩六印，贵震天下，而海上=燕齐=之间	思想
028_封禅书	天地	天地	10593	词表匹配	天地	神鼎*一，一者壹统，天地万物所系终也。@黄帝	思想
028_封禅书	天地	天地	10614	词表匹配	天地	帝@作*宝鼎*三，象天地人。@禹@收九牧之金	思想
028_封禅书	天下	天下	11337	词表匹配	天下	，而神灵之封居七千。天下名山八，而三在蛮夷，	思想
028_封禅书	天地	天地	12559	词表匹配	天地	$公卿$曰："古者祠天地皆有乐，而神祇可得而	思想
028_封禅书	乐舞	乐舞	12635	词表匹配	乐舞	^太一^、后土，始用乐舞，益召歌兒，作*二十	礼仪
028_封禅书	封禅	封禅	12668	词表匹配	封禅	此起。↵↵## 武帝封禅泰山↵↵[82] 其	礼仪
028_封禅书	仪礼	仪礼	12848	词表匹配	仪礼	禅^用希旷绝，莫知其仪礼，而群儒采^封禅^尚	典籍
028_封禅书	尚书	尚书	12859	词表匹配	尚书	礼，而群儒采^封禅^尚书、周官、王制之望祀射	典籍
028_封禅书	诗书	诗书	13046	词表匹配	诗书	^封禅^事，又牵拘於诗书古文而不能骋。上为^	思想
028_封禅书	大人	大人	13340	词表匹配	大人	，至=东莱=，言夜见大人，长数丈，就之则不见	典籍
028_封禅书	礼乐	礼乐	13781	词表匹配	礼乐	任。维德菲薄，不明于礼乐。脩祠^太一^，若有	礼仪
028_封禅书	大赦	大赦	13895	词表匹配	大赦	=，无出今年租税。其大赦天下，如%乙卯%赦令	刑法
028_封禅书	天下	天下	13897	词表匹配	天下	无出今年租税。其大赦天下，如%乙卯%赦令。行	思想
028_封禅书	赦令	赦令	13905	词表匹配	赦令	大赦天下，如%乙卯%赦令。行所过毋有复作。事	刑法
028_封禅书	巡狩	巡狩	13943	词表匹配	巡狩	曰："古者天子五载一巡狩，用事=泰山=，诸侯	礼仪
028_封禅书	大人	大人	14365	词表匹配	大人	留之数日，无所见，见大人迹云。复遣方士求神怪	典籍
028_封禅书	天下	天下	14784	词表匹配	天下	房中生〘芝〙九茎，赦天下，毋有复作。"↵↵#	思想
028_封禅书	祭祀	祭祀	14802	词表匹配	祭祀	"↵↵## 武帝后期祭祀↵↵[94] 其明年	礼仪
028_封禅书	天下	天下	14866	词表匹配	天下	天旱，意乾封乎？其令天下尊祠^灵星^焉。"↵	思想
028_封禅书	大人	大人	16553	词表匹配	大人	孙卿@之候神者，犹以大人之迹为解，无有效。天	典籍
028_封禅书	祭天	祭天	16636	词表匹配	祭天	$太史公$曰：余从巡祭天地诸神名山川而^封禅	礼仪
028_封禅书	君子	君子	16699	词表匹配	君子	，具见其表里。↵後有君子，得以览焉。↵若至俎	思想
